date,commodity,market,district,min_price,max_price,modal_price,arrivals_quintals
2026-02-03,Onion,Manmad,Nashik,1983.8,2305.6,2144.7,8700.0
2026-02-04,Onion,Manmad,Nashik,2005.0,2330.2,2167.6,4648.0
2026-02-05,Onion,Manmad,Nashik,2072.5,2408.5,2240.5,4241.0
2026-02-06,Onion,Manmad,Nashik,2073.8,2410.0,2241.9,6620.0
2026-02-07,Onion,Manmad,Nashik,2041.0,2372.0,2206.5,6386.0
2026-02-09,Onion,Manmad,Nashik,1962.2,2280.4,2121.3,6901.0
2026-02-10,Onion,Manmad,Nashik,2006.3,2331.7,2169.0,7488.0
2026-02-11,Onion,Manmad,Nashik,2009.8,2335.8,2172.8,6763.0
2026-02-13,Onion,Manmad,Nashik,1934.0,2247.6,2090.8,4610.0
2026-02-14,Onion,Manmad,Nashik,1938.0,2252.2,2095.1,7207.0
2026-02-16,Onion,Manmad,Nashik,1929.5,2242.4,2086.0,7476.0
2026-02-17,Onion,Manmad,Nashik,1953.0,2269.6,2111.3,8860.0
2026-02-18,Onion,Manmad,Nashik,2034.4,2364.4,2199.4,8236.0
2026-02-19,Onion,Manmad,Nashik,2036.3,2366.5,2201.4,6377.0
2026-02-20,Onion,Manmad,Nashik,2021.4,2349.2,2185.3,7441.0
2026-02-21,Onion,Manmad,Nashik,2057.0,2390.6,2223.8,7218.0
2026-02-23,Onion,Manmad,Nashik,2066.2,2401.2,2233.7,7132.0
2026-02-24,Onion,Manmad,Nashik,2025.9,2354.5,2190.2,7034.0
2026-02-25,Onion,Manmad,Nashik,2007.8,2333.4,2170.6,7021.0
2026-02-26,Onion,Manmad,Nashik,1946.4,2262.0,2104.2,6256.0
2026-02-27,Onion,Manmad,Nashik,2016.6,2343.6,2180.1,6653.0
2026-02-28,Onion,Manmad,Nashik,2078.1,2415.1,2246.6,8881.0
2026-03-02,Onion,Manmad,Nashik,2163.1,2513.9,2338.5,6231.0
2026-03-03,Onion,Manmad,Nashik,2169.7,2521.5,2345.6,7231.0
2026-03-04,Onion,Manmad,Nashik,2246.5,2610.7,2428.6,5460.0
2026-03-05,Onion,Manmad,Nashik,2271.2,2639.4,2455.3,7556.0
2026-03-07,Onion,Manmad,Nashik,2243.6,2607.4,2425.5,3859.0
2026-03-09,Onion,Manmad,Nashik,2202.1,2559.1,2380.6,6432.0
2026-03-10,Onion,Manmad,Nashik,2122.0,2466.2,2294.1,6642.0
2026-03-11,Onion,Manmad,Nashik,2113.1,2455.7,2284.4,7394.0
2026-03-12,Onion,Manmad,Nashik,2184.1,2538.3,2361.2,5032.0
2026-03-13,Onion,Manmad,Nashik,2291.8,2663.4,2477.6,5729.0
2026-03-14,Onion,Manmad,Nashik,2265.2,2632.6,2448.9,4813.0
2026-03-16,Onion,Manmad,Nashik,2261.1,2627.7,2444.4,8709.0
2026-03-17,Onion,Manmad,Nashik,2297.2,2669.8,2483.5,3733.0
2026-03-18,Onion,Manmad,Nashik,2298.3,2671.1,2484.7,4971.0
2026-03-19,Onion,Manmad,Nashik,2273.1,2641.7,2457.4,4428.0
2026-03-20,Onion,Manmad,Nashik,2183.9,2538.1,2361.0,8202.0
2026-03-23,Onion,Manmad,Nashik,2106.8,2448.4,2277.6,5496.0
2026-03-24,Onion,Manmad,Nashik,2145.1,2492.9,2319.0,4978.0
2026-03-25,Onion,Manmad,Nashik,2111.8,2454.2,2283.0,3649.0
2026-03-26,Onion,Manmad,Nashik,2200.4,2557.2,2378.8,4082.0
2026-03-27,Onion,Manmad,Nashik,2171.5,2523.7,2347.6,5045.0
2026-03-28,Onion,Manmad,Nashik,2218.2,2577.8,2398.0,3683.0
2026-03-30,Onion,Manmad,Nashik,2179.7,2533.1,2356.4,7222.0
2026-03-31,Onion,Manmad,Nashik,2203.9,2561.3,2382.6,3691.0
2026-04-01,Onion,Manmad,Nashik,2261.0,2627.6,2444.3,4009.0
2026-04-02,Onion,Manmad,Nashik,2271.3,2639.7,2455.5,6933.0
2026-04-03,Onion,Manmad,Nashik,2315.9,2691.5,2503.7,4817.0
2026-04-04,Onion,Manmad,Nashik,2275.4,2644.4,2459.9,6326.0
2026-04-06,Onion,Manmad,Nashik,2252.7,2618.1,2435.4,3952.0
2026-04-07,Onion,Manmad,Nashik,2255.2,2620.8,2438.0,5000.0
2026-04-08,Onion,Manmad,Nashik,2380.7,2766.7,2573.7,7974.0
2026-04-09,Onion,Manmad,Nashik,2361.1,2743.9,2552.5,3607.0
2026-04-10,Onion,Manmad,Nashik,2311.0,2685.8,2498.4,5626.0
2026-04-11,Onion,Manmad,Nashik,2283.3,2653.5,2468.4,5770.0
2026-04-13,Onion,Manmad,Nashik,2244.2,2608.2,2426.2,5625.0
2026-04-14,Onion,Manmad,Nashik,2234.7,2597.1,2415.9,8035.0
2026-04-15,Onion,Manmad,Nashik,2249.6,2614.4,2432.0,6167.0
2026-04-16,Onion,Manmad,Nashik,2273.1,2641.7,2457.4,4452.0
2026-04-17,Onion,Manmad,Nashik,2422.2,2815.0,2618.6,6814.0
2026-04-18,Onion,Manmad,Nashik,2451.7,2849.3,2650.5,7881.0
2026-04-20,Onion,Manmad,Nashik,2563.3,2978.9,2771.1,4147.0
2026-04-21,Onion,Manmad,Nashik,2591.4,3011.6,2801.5,7807.0
2026-04-22,Onion,Manmad,Nashik,2550.9,2964.5,2757.7,3254.0
2026-04-23,Onion,Manmad,Nashik,2635.0,3062.2,2848.6,3209.0
2026-04-24,Onion,Manmad,Nashik,2690.9,3127.3,2909.1,6897.0
2026-04-25,Onion,Manmad,Nashik,2692.9,3129.5,2911.2,5712.0
2026-04-27,Onion,Manmad,Nashik,2768.1,3216.9,2992.5,7742.0
2026-04-28,Onion,Manmad,Nashik,2702.6,3140.8,2921.7,7940.0
2026-04-29,Onion,Manmad,Nashik,2786.9,3238.9,3012.9,3918.0
2026-04-30,Onion,Manmad,Nashik,2739.6,3183.8,2961.7,6015.0
2026-05-01,Onion,Manmad,Nashik,2764.0,3212.2,2988.1,5500.0
2026-05-02,Onion,Manmad,Nashik,2786.5,3238.3,3012.4,5906.0
2026-05-04,Onion,Manmad,Nashik,2845.1,3306.5,3075.8,8192.0
2026-05-05,Onion,Manmad,Nashik,2753.5,3200.1,2976.8,3303.0
2026-05-06,Onion,Manmad,Nashik,2772.5,3222.1,2997.3,4168.0
2026-05-07,Onion,Manmad,Nashik,2719.0,3160.0,2939.5,6055.0
2026-05-08,Onion,Manmad,Nashik,2771.9,3221.3,2996.6,4795.0
2026-05-09,Onion,Manmad,Nashik,2717.2,3157.8,2937.5,8802.0
2026-05-11,Onion,Manmad,Nashik,2629.2,3055.6,2842.4,5462.0
2026-05-12,Onion,Manmad,Nashik,2580.5,2998.9,2789.7,5054.0
2026-05-13,Onion,Manmad,Nashik,2588.7,3008.5,2798.6,4902.0
2026-05-14,Onion,Manmad,Nashik,2607.2,3030.0,2818.6,7285.0
2026-05-15,Onion,Manmad,Nashik,2659.0,3090.2,2874.6,3315.0
2026-05-16,Onion,Manmad,Nashik,2746.3,3191.7,2969.0,8783.0
2026-05-18,Onion,Manmad,Nashik,2705.7,3144.5,2925.1,8260.0
2026-05-19,Onion,Manmad,Nashik,2628.3,3054.5,2841.4,4544.0
2026-05-20,Onion,Manmad,Nashik,2560.8,2976.0,2768.4,3844.0
2026-05-21,Onion,Manmad,Nashik,2514.0,2921.6,2717.8,6015.0
2026-05-22,Onion,Manmad,Nashik,2506.4,2912.8,2709.6,6295.0
2026-05-23,Onion,Manmad,Nashik,2562.3,2977.9,2770.1,6436.0
2026-05-25,Onion,Manmad,Nashik,2480.5,2882.7,2681.6,6470.0
2026-05-26,Onion,Manmad,Nashik,2535.1,2946.3,2740.7,8870.0
2026-05-27,Onion,Manmad,Nashik,2446.2,2842.8,2644.5,7367.0
2026-05-28,Onion,Manmad,Nashik,2475.7,2877.1,2676.4,3677.0
2026-05-29,Onion,Manmad,Nashik,2466.3,2866.3,2666.3,4304.0
2026-05-30,Onion,Manmad,Nashik,2466.5,2866.5,2666.5,4326.0
2026-06-01,Onion,Manmad,Nashik,2324.0,2700.8,2512.4,4804.0
2026-06-02,Onion,Manmad,Nashik,2374.6,2759.6,2567.1,4611.0
2026-06-03,Onion,Manmad,Nashik,2346.4,2727.0,2536.7,8772.0
2026-06-04,Onion,Manmad,Nashik,2403.5,2793.3,2598.4,3592.0
2026-06-05,Onion,Manmad,Nashik,2301.2,2674.4,2487.8,3914.0
2026-06-06,Onion,Manmad,Nashik,2335.7,2714.5,2525.1,5930.0
2026-06-08,Onion,Manmad,Nashik,2258.8,2625.0,2441.9,7001.0
2026-06-09,Onion,Manmad,Nashik,2236.5,2599.1,2417.8,8459.0
2026-06-10,Onion,Manmad,Nashik,2248.2,2612.8,2430.5,6922.0
2026-06-11,Onion,Manmad,Nashik,2266.0,2633.4,2449.7,3572.0
2026-06-12,Onion,Manmad,Nashik,2345.7,2726.1,2535.9,6522.0
2026-06-13,Onion,Manmad,Nashik,2328.8,2706.4,2517.6,7345.0
2026-06-15,Onion,Manmad,Nashik,2375.6,2760.8,2568.2,3514.0
2026-06-16,Onion,Manmad,Nashik,2298.6,2671.4,2485.0,3795.0
2026-06-17,Onion,Manmad,Nashik,2288.3,2659.3,2473.8,3508.0
2026-06-18,Onion,Manmad,Nashik,2321.5,2697.9,2509.7,4480.0
2026-06-19,Onion,Manmad,Nashik,2394.2,2782.4,2588.3,8845.0
2026-06-20,Onion,Manmad,Nashik,2435.5,2830.5,2633.0,3683.0
2026-06-22,Onion,Manmad,Nashik,2388.8,2776.2,2582.5,7734.0
2026-06-23,Onion,Manmad,Nashik,2414.3,2805.9,2610.1,3510.0
2026-06-24,Onion,Manmad,Nashik,2430.9,2825.1,2628.0,6483.0
2026-06-25,Onion,Manmad,Nashik,2424.8,2818.0,2621.4,3850.0
2026-06-26,Onion,Manmad,Nashik,2478.5,2880.5,2679.5,8903.0
2026-06-27,Onion,Manmad,Nashik,2496.7,2901.5,2699.1,4184.0
2026-06-29,Onion,Manmad,Nashik,2648.2,3077.6,2862.9,5088.0
2026-06-30,Onion,Manmad,Nashik,2637.9,3065.7,2851.8,5302.0
2026-07-01,Onion,Manmad,Nashik,2594.7,3015.5,2805.1,3058.0
2026-07-02,Onion,Manmad,Nashik,2505.0,2911.2,2708.1,6226.0
2026-07-03,Onion,Manmad,Nashik,2473.3,2874.3,2673.8,6278.0
2026-07-04,Onion,Manmad,Nashik,2445.2,2841.8,2643.5,5104.0
2026-07-06,Onion,Manmad,Nashik,2473.7,2874.9,2674.3,7714.0
2026-07-07,Onion,Manmad,Nashik,2542.8,2955.2,2749.0,5485.0
2026-07-08,Onion,Manmad,Nashik,2598.1,3019.5,2808.8,5751.0
2026-07-09,Onion,Manmad,Nashik,2629.8,3056.2,2843.0,5062.0
2026-07-10,Onion,Manmad,Nashik,2736.5,3180.3,2958.4,8596.0
2026-07-13,Onion,Manmad,Nashik,2783.0,3234.4,3008.7,7519.0
2026-07-15,Onion,Manmad,Nashik,2693.2,3130.0,2911.6,7143.0
2026-07-16,Onion,Manmad,Nashik,2754.8,3201.6,2978.2,8866.0
2026-07-18,Onion,Manmad,Nashik,2762.1,3209.9,2986.0,4219.0
2026-07-21,Onion,Manmad,Nashik,3056.6,3552.2,3304.4,3176.0
2026-07-22,Onion,Manmad,Nashik,3090.8,3592.0,3341.4,4370.0
2026-07-23,Onion,Manmad,Nashik,3144.8,3654.8,3399.8,4931.0
2026-07-24,Onion,Manmad,Nashik,3243.6,3769.6,3506.6,4964.0
2026-07-25,Onion,Manmad,Nashik,3302.2,3837.6,3569.9,4471.0
2026-07-28,Onion,Manmad,Nashik,3358.6,3903.2,3630.9,4566.0
2026-07-29,Onion,Manmad,Nashik,3193.1,3710.9,3452.0,5439.0
2026-07-30,Onion,Manmad,Nashik,3314.1,3851.5,3582.8,5134.0
2026-07-31,Onion,Manmad,Nashik,3351.8,3895.4,3623.6,3072.0
2026-08-01,Onion,Manmad,Nashik,3341.1,3882.9,3612.0,3773.0
2026-08-03,Onion,Manmad,Nashik,3299.5,3834.5,3567.0,4475.0
2026-08-04,Onion,Manmad,Nashik,3376.0,3923.4,3649.7,7691.0
2026-08-05,Onion,Manmad,Nashik,3398.5,3949.7,3674.1,8998.0
2026-08-06,Onion,Manmad,Nashik,3371.9,3918.7,3645.3,8071.0
2026-08-07,Onion,Manmad,Nashik,3284.0,3816.6,3550.3,5943.0
2026-08-08,Onion,Manmad,Nashik,3325.4,3864.6,3595.0,3131.0
2026-08-10,Onion,Manmad,Nashik,3339.5,3881.1,3610.3,7161.0
2026-08-13,Onion,Manmad,Nashik,3301.3,3836.7,3569.0,5272.0
2026-08-18,Onion,Manmad,Nashik,3314.1,3851.5,3582.8,5675.0
2026-08-19,Onion,Manmad,Nashik,3298.1,3832.9,3565.5,5512.0
2026-08-20,Onion,Manmad,Nashik,3351.3,3894.7,3623.0,3722.0
2026-08-21,Onion,Manmad,Nashik,3196.2,3714.4,3455.3,3402.0
2026-08-22,Onion,Manmad,Nashik,3219.8,3742.0,3480.9,7550.0
2026-08-24,Onion,Manmad,Nashik,3141.6,3651.0,3396.3,4989.0
