date,commodity,market,district,min_price,max_price,modal_price,arrivals_quintals,is_reported,days_since_last_report,coverage_ratio_14d,modal_price_ffill,price_lag_1d,price_lag_3d,price_lag_7d,price_lag_14d,pct_change_3d,pct_change_7d,volatility_7d,is_outlier,temperature_mean_c,temperature_max_c,temperature_min_c,precipitation_mm,relative_humidity_pct,wind_speed_kmh,future_price_3d,future_delta_pct,target_direction_3d,day_of_week,month
2026-01-13,Onion,Lasalgaon,Nashik,1765.0,1988.9,1865.8,19579.0,1,0,0.846,1865.8,1890.4,1893.9,1869.3,,-1.48,-0.19,24.5,0,22.2,28.5,16.6,0.2,55.0,11.6,1909.8,2.36,FLAT,1,1
2026-01-14,Onion,Lasalgaon,Nashik,1786.1,2012.6,1888.0,18808.0,1,0,0.857,1888.0,1865.8,1893.9,1840.4,,-0.31,2.59,20.84,0,21.9,28.2,17.6,0.1,59.0,14.4,1848.0,-2.12,FLAT,2,1
2026-01-15,Onion,Lasalgaon,Nashik,1806.1,2035.3,1909.2,20571.0,1,0,0.857,1909.2,1888.0,1890.4,1877.5,1845.1,0.99,1.69,23.92,0,20.7,27.5,14.7,0.0,54.0,12.0,1848.0,-3.21,DOWN,3,1
2026-01-16,Onion,Lasalgaon,Nashik,1806.7,2035.9,1909.8,19275.0,1,0,0.857,1909.8,1909.2,1865.8,1836.8,1850.5,2.36,3.97,14.82,0,21.7,29.8,15.0,0.0,55.0,13.6,1892.5,-0.91,FLAT,4,1
2026-01-17,Onion,Lasalgaon,Nashik,1748.2,1969.9,1848.0,26584.0,1,0,0.857,1848.0,1909.8,1888.0,1893.9,1874.5,-2.12,-2.42,22.51,0,21.5,29.0,15.6,0.0,53.0,13.0,1931.3,4.51,UP,5,1
2026-01-19,Onion,Lasalgaon,Nashik,1790.3,2017.4,1892.5,23384.0,1,0,0.857,1892.5,1848.0,1909.8,1890.4,1890.4,-0.91,0.11,26.49,0,18.8,26.2,12.0,0.0,64.0,14.7,1949.8,3.03,UP,0,1
2026-01-20,Onion,Lasalgaon,Nashik,1827.0,2058.8,1931.3,34969.0,1,0,0.857,1931.3,1892.5,1848.0,1865.8,1869.3,4.51,3.51,31.63,0,20.0,26.8,14.2,0.0,59.0,12.5,1949.8,0.96,FLAT,1,1
2026-01-22,Onion,Lasalgaon,Nashik,1844.5,2078.4,1949.8,20280.0,1,0,0.786,1949.8,1931.3,1892.5,1909.2,1877.5,3.03,2.13,40.79,0,21.8,27.9,16.1,0.0,48.0,14.0,1964.3,0.74,FLAT,3,1
2026-01-24,Onion,Lasalgaon,Nashik,1858.3,2094.0,1964.3,19202.0,1,0,0.714,1964.3,1949.8,1931.3,1848.0,1893.9,1.71,6.29,40.48,0,20.2,27.1,14.4,0.0,66.0,18.1,2118.7,7.86,UP,5,1
2026-01-26,Onion,Lasalgaon,Nashik,1975.2,2225.7,2087.9,20336.0,1,0,0.714,2087.9,1964.3,1949.8,1892.5,1890.4,7.08,10.32,54.4,0,22.0,29.2,15.3,0.0,56.0,12.5,2100.8,0.62,FLAT,0,1
2026-01-27,Onion,Lasalgaon,Nashik,2004.3,2258.6,2118.7,20582.0,1,0,0.714,2118.7,2087.9,1964.3,1931.3,1865.8,7.86,9.7,75.23,0,21.8,26.6,17.8,1.0,67.0,16.6,2127.4,0.41,FLAT,1,1
2026-01-28,Onion,Lasalgaon,Nashik,2000.2,2253.9,2114.4,21274.0,1,0,0.714,2114.4,2118.7,1964.3,1931.3,1888.0,7.64,9.48,80.94,0,20.3,26.8,14.2,0.0,60.0,10.4,2140.5,1.23,FLAT,2,1
2026-01-29,Onion,Lasalgaon,Nashik,1987.4,2239.5,2100.8,28285.0,1,0,0.714,2100.8,2114.4,2087.9,1949.8,1909.2,0.62,7.74,78.8,0,21.1,27.9,15.5,0.0,57.0,13.0,2140.5,1.89,FLAT,3,1
2026-01-30,Onion,Lasalgaon,Nashik,2012.5,2267.8,2127.4,33056.0,1,0,0.714,2127.4,2100.8,2118.7,1949.8,1909.8,0.41,9.11,72.15,0,22.5,28.8,17.2,0.0,62.0,13.9,2115.7,-0.55,FLAT,4,1
2026-01-31,Onion,Lasalgaon,Nashik,2024.9,2281.7,2140.5,16696.0,1,0,0.714,2140.5,2127.4,2114.4,1964.3,1848.0,1.23,8.97,59.45,0,22.9,29.2,17.6,0.0,61.0,12.3,2221.5,3.78,UP,5,1
2026-02-02,Onion,Lasalgaon,Nashik,2001.5,2255.4,2115.7,19880.0,1,0,0.714,2115.7,2140.5,2127.4,2087.9,1892.5,-0.55,1.33,14.54,0,22.1,28.5,16.5,0.0,46.0,12.4,2331.9,10.22,UP,0,2
2026-02-03,Onion,Lasalgaon,Nashik,2101.5,2368.1,2221.5,31028.0,1,0,0.714,2221.5,2115.7,2140.5,2118.7,1931.3,3.78,4.85,39.86,0,22.1,28.8,16.3,0.0,48.0,11.7,2329.0,4.84,UP,1,2
2026-02-04,Onion,Lasalgaon,Nashik,2163.5,2437.9,2287.0,27753.0,1,0,0.786,2287.0,2221.5,2140.5,2114.4,1931.3,6.84,8.16,67.3,0,22.3,28.7,16.9,0.0,51.0,12.9,2335.0,2.1,FLAT,2,2
2026-02-05,Onion,Lasalgaon,Nashik,2206.0,2485.8,2331.9,16285.0,1,0,0.786,2331.9,2287.0,2115.7,2100.8,1949.8,10.22,11.0,86.32,0,22.4,28.8,16.7,0.0,48.0,12.2,2335.0,0.13,FLAT,3,2
2026-02-06,Onion,Lasalgaon,Nashik,2203.2,2482.7,2329.0,34069.0,1,0,0.857,2329.0,2331.9,2221.5,2127.4,1949.8,4.84,9.48,93.38,0,22.3,28.6,16.9,0.0,46.0,10.9,2335.0,0.26,FLAT,4,2
2026-02-07,Onion,Lasalgaon,Nashik,2208.9,2489.1,2335.0,17553.0,1,0,0.857,2335.0,2329.0,2287.0,2140.5,1964.3,2.1,9.09,93.42,0,22.4,28.9,16.4,0.0,47.0,11.8,2266.7,-2.93,DOWN,5,2
2026-02-10,Onion,Lasalgaon,Nashik,2144.3,2416.3,2266.7,28989.0,1,0,0.786,2266.7,2335.0,2335.0,2221.5,2118.7,-2.93,2.03,28.19,0,23.3,30.6,16.9,0.0,49.0,16.9,2205.2,-2.71,DOWN,1,2
2026-02-11,Onion,Lasalgaon,Nashik,2140.4,2411.9,2262.6,22933.0,1,0,0.786,2262.6,2266.7,2335.0,2287.0,2114.4,-3.1,-1.07,33.53,0,23.6,30.5,18.0,0.0,47.0,12.2,2169.9,-4.1,DOWN,2,2
2026-02-12,Onion,Lasalgaon,Nashik,2150.3,2423.1,2273.1,21825.0,1,0,0.786,2273.1,2262.6,2335.0,2331.9,2100.8,-2.65,-2.52,35.49,0,24.1,30.8,18.2,0.0,41.0,12.8,2169.9,-4.54,DOWN,3,2
2026-02-13,Onion,Lasalgaon,Nashik,2086.1,2350.8,2205.2,25763.0,1,0,0.786,2205.2,2273.1,2266.7,2329.0,2127.4,-2.71,-5.32,49.67,0,23.9,30.8,17.6,0.0,44.0,10.7,2171.2,-1.54,FLAT,4,2
2026-02-14,Onion,Lasalgaon,Nashik,2052.7,2313.1,2169.9,19242.0,1,0,0.786,2169.9,2205.2,2262.6,2335.0,2140.5,-4.1,-7.07,61.22,0,23.9,30.6,17.1,0.0,43.0,11.4,2208.3,1.77,FLAT,5,2
2026-02-16,Onion,Lasalgaon,Nashik,2054.0,2314.5,2171.2,26631.0,1,0,0.786,2171.2,2169.9,2205.2,2335.0,2115.7,-1.54,-7.01,48.94,0,24.4,31.0,18.3,0.0,43.0,12.7,2282.0,5.1,UP,0,2
2026-02-17,Onion,Lasalgaon,Nashik,2089.1,2354.1,2208.3,18703.0,1,0,0.786,2208.3,2171.2,2169.9,2266.7,2221.5,1.77,-2.58,43.75,0,24.3,30.4,18.9,0.0,48.0,13.2,2292.4,3.81,UP,1,2
2026-02-18,Onion,Lasalgaon,Nashik,2146.7,2419.0,2269.2,28948.0,1,0,0.786,2269.2,2208.3,2169.9,2262.6,2287.0,4.58,0.29,45.15,0,23.8,30.0,18.4,0.0,55.0,15.6,2365.5,4.24,UP,2,2
2026-02-19,Onion,Lasalgaon,Nashik,2158.8,2432.6,2282.0,16482.0,1,0,0.786,2282.0,2269.2,2171.2,2273.1,2331.9,5.1,0.39,47.31,0,24.3,30.3,18.8,0.0,54.0,12.8,2365.5,3.66,UP,3,2
2026-02-20,Onion,Lasalgaon,Nashik,2168.7,2443.7,2292.4,34801.0,1,0,0.786,2292.4,2282.0,2208.3,2205.2,2329.0,3.81,3.95,56.23,0,25.2,32.2,19.1,0.0,48.0,13.6,2363.8,3.11,UP,4,2
2026-02-21,Onion,Lasalgaon,Nashik,2237.8,2521.6,2365.5,26876.0,1,0,0.786,2365.5,2292.4,2269.2,2169.9,2335.0,4.24,9.01,71.75,0,25.5,32.7,19.0,0.0,46.0,12.1,2323.2,-1.79,FLAT,5,2
2026-02-23,Onion,Lasalgaon,Nashik,2236.2,2519.8,2363.8,29979.0,1,0,0.857,2363.8,2365.5,2292.4,2171.2,2335.0,3.11,8.87,60.66,0,25.4,31.6,19.5,0.0,34.0,13.3,2215.7,-6.27,DOWN,0,2
2026-02-24,Onion,Lasalgaon,Nashik,2197.8,2476.6,2323.2,31719.0,1,0,0.857,2323.2,2363.8,2365.5,2208.3,2266.7,-1.79,5.2,42.4,0,25.1,31.9,19.0,0.0,35.0,18.5,2279.3,-1.89,FLAT,1,2
2026-02-25,Onion,Lasalgaon,Nashik,2144.4,2416.4,2266.8,24835.0,1,0,0.857,2266.8,2323.2,2365.5,2269.2,2262.6,-4.17,-0.11,42.92,0,25.0,31.9,19.3,0.0,39.0,18.6,2328.1,2.7,UP,2,2
2026-02-26,Onion,Lasalgaon,Nashik,2096.1,2361.9,2215.7,23084.0,1,0,0.857,2215.7,2266.8,2363.8,2282.0,2273.1,-6.27,-2.91,58.06,0,23.9,31.1,17.6,0.0,49.0,14.4,2328.1,5.07,UP,3,2
2026-02-27,Onion,Lasalgaon,Nashik,2156.3,2429.8,2279.3,23762.0,1,0,0.857,2279.3,2215.7,2323.2,2292.4,2205.2,-1.89,-0.57,59.04,0,22.1,29.0,16.5,0.0,56.0,16.2,2465.5,8.17,UP,4,2
2026-02-28,Onion,Lasalgaon,Nashik,2202.4,2481.8,2328.1,29332.0,1,0,0.857,2328.1,2279.3,2266.8,2365.5,2169.9,2.7,-1.58,54.88,0,22.1,29.1,16.3,0.0,58.0,14.8,2450.6,5.26,UP,5,2
2026-03-02,Onion,Lasalgaon,Nashik,2332.3,2628.2,2465.5,26739.0,1,0,0.857,2465.5,2328.1,2279.3,2363.8,2171.2,8.17,4.3,78.02,0,25.4,33.4,18.2,0.0,53.0,16.0,2542.9,3.14,UP,0,3
2026-03-03,Onion,Lasalgaon,Nashik,2318.3,2612.3,2450.6,30511.0,1,0,0.857,2450.6,2465.5,2328.1,2323.2,2208.3,5.26,5.48,93.5,0,26.9,33.8,19.6,0.0,40.0,11.4,2542.9,3.77,UP,1,3
2026-03-04,Onion,Lasalgaon,Nashik,2378.1,2679.7,2513.8,23806.0,1,0,0.857,2513.8,2450.6,2328.1,2266.8,2269.2,7.98,10.9,109.42,0,27.1,34.7,19.7,0.0,34.0,9.4,2566.4,2.09,FLAT,2,3
2026-03-05,Onion,Lasalgaon,Nashik,2405.5,2710.7,2542.9,32187.0,1,0,0.857,2542.9,2513.8,2465.5,2215.7,2282.0,3.14,14.77,102.84,0,27.4,34.9,20.6,0.0,31.0,19.4,2566.4,0.92,FLAT,3,3
2026-03-06,Onion,Lasalgaon,Nashik,2405.6,2710.7,2542.9,23874.0,1,0,0.857,2542.9,2542.9,2450.6,2279.3,2292.4,3.77,11.56,92.4,0,27.3,34.6,20.3,0.0,32.0,16.7,2512.5,-1.2,FLAT,4,3
2026-03-07,Onion,Lasalgaon,Nashik,2427.8,2735.8,2566.4,32417.0,1,0,0.857,2566.4,2542.9,2513.8,2328.1,2365.5,2.09,10.24,81.96,0,27.7,35.5,19.8,0.0,34.0,17.4,2436.7,-5.05,DOWN,5,3
2026-03-09,Onion,Lasalgaon,Nashik,2376.8,2678.3,2512.5,18984.0,1,0,0.857,2512.5,2566.4,2542.9,2465.5,2363.8,-1.2,1.91,40.47,0,28.0,36.1,20.9,0.0,24.0,17.0,2447.1,-2.6,DOWN,0,3
2026-03-10,Onion,Lasalgaon,Nashik,2305.2,2597.6,2436.7,24935.0,1,0,0.857,2436.7,2512.5,2566.4,2450.6,2323.2,-5.05,-0.57,44.98,0,28.4,36.4,21.0,0.0,24.0,11.0,2556.8,4.93,UP,1,3
2026-03-11,Onion,Lasalgaon,Nashik,2253.8,2539.6,2382.4,27927.0,1,0,0.857,2382.4,2436.7,2566.4,2513.8,2266.8,-7.17,-5.23,70.87,0,28.8,36.1,22.0,0.0,26.0,17.1,2559.4,7.43,UP,2,3
2026-03-12,Onion,Lasalgaon,Nashik,2314.9,2608.6,2447.1,31494.0,1,0,0.857,2447.1,2382.4,2512.5,2542.9,2215.7,-2.6,-3.77,72.06,0,29.1,36.8,21.7,0.0,24.0,18.0,2559.4,4.59,UP,3,3
2026-03-13,Onion,Lasalgaon,Nashik,2418.7,2725.6,2556.8,22316.0,1,0,0.857,2556.8,2447.1,2436.7,2542.9,2279.3,4.93,0.55,73.81,0,29.1,36.1,21.6,0.0,23.0,22.9,2540.2,-0.65,FLAT,4,3
2026-03-14,Onion,Lasalgaon,Nashik,2421.2,2728.3,2559.4,19427.0,1,0,0.857,2559.4,2556.8,2382.4,2566.4,2328.1,7.43,-0.27,72.73,0,28.4,35.2,21.5,0.0,25.0,16.7,2585.4,1.02,FLAT,5,3
2026-03-16,Onion,Lasalgaon,Nashik,2403.0,2707.9,2540.2,23298.0,1,0,0.857,2540.2,2559.4,2556.8,2512.5,2465.5,-0.65,1.1,73.58,0,25.7,32.9,19.3,0.0,43.0,14.1,2599.8,2.35,FLAT,0,3
2026-03-17,Onion,Lasalgaon,Nashik,2445.8,2756.1,2585.4,34557.0,1,0,0.857,2585.4,2540.2,2559.4,2436.7,2450.6,1.02,6.1,74.59,0,25.2,33.6,18.8,0.0,42.0,17.9,2502.9,-3.19,DOWN,1,3
2026-03-18,Onion,Lasalgaon,Nashik,2456.3,2767.8,2596.5,30303.0,1,0,0.857,2596.5,2585.4,2559.4,2382.4,2513.8,1.45,8.99,48.85,0,25.4,33.7,19.0,0.0,47.0,16.0,2499.8,-3.72,DOWN,2,3
2026-03-19,Onion,Lasalgaon,Nashik,2459.4,2771.4,2599.8,15516.0,1,0,0.857,2599.8,2596.5,2540.2,2447.1,2542.9,2.35,6.24,22.75,0,24.9,31.4,19.6,0.0,51.0,18.0,2499.8,-3.85,DOWN,3,3
2026-03-20,Onion,Lasalgaon,Nashik,2367.8,2668.1,2502.9,33908.0,1,0,0.857,2502.9,2599.8,2585.4,2556.8,2542.9,-3.19,-2.11,34.48,0,24.0,30.7,17.9,0.0,53.0,17.6,2368.5,-5.37,DOWN,4,3
2026-03-21,Onion,Lasalgaon,Nashik,2364.8,2664.8,2499.8,16470.0,1,0,0.857,2499.8,2502.9,2596.5,2559.4,2566.4,-3.72,-2.33,42.14,0,25.2,31.9,18.3,0.0,37.0,12.4,2459.5,-1.61,FLAT,5,3
2026-03-23,Onion,Lasalgaon,Nashik,2240.6,2524.8,2368.5,24031.0,1,0,0.857,2368.5,2499.8,2502.9,2540.2,2512.5,-5.37,-6.76,82.19,0,27.7,34.7,21.2,0.0,32.0,17.4,2383.0,0.61,FLAT,0,3
2026-03-24,Onion,Lasalgaon,Nashik,2326.7,2621.8,2459.5,31235.0,1,0,0.857,2459.5,2368.5,2499.8,2585.4,2436.7,-1.61,-4.87,79.7,0,28.2,35.2,21.6,0.0,32.0,15.7,2486.2,1.09,FLAT,1,3
2026-03-25,Onion,Lasalgaon,Nashik,2254.3,2540.3,2383.0,26558.0,1,0,0.857,2383.0,2459.5,2499.8,2596.5,2382.4,-4.67,-8.22,79.17,0,28.2,34.5,21.9,0.0,34.0,14.3,2529.1,6.13,UP,2,3
2026-03-27,Onion,Lasalgaon,Nashik,2351.9,2650.2,2486.2,15613.0,1,0,0.786,2486.2,2383.0,2459.5,2502.9,2556.8,1.09,-0.67,59.55,0,29.7,36.2,24.4,0.0,28.0,19.6,2529.1,1.73,FLAT,4,3
2026-03-28,Onion,Lasalgaon,Nashik,2392.5,2696.0,2529.1,24713.0,1,0,0.786,2529.1,2486.2,2383.0,2499.8,2559.4,6.13,1.17,65.22,0,27.6,35.4,21.8,0.0,37.0,21.1,2462.3,-2.64,DOWN,5,3
2026-03-31,Onion,Lasalgaon,Nashik,2329.3,2624.8,2462.3,26515.0,1,0,0.714,2462.3,2529.1,2529.1,2459.5,2585.4,-2.64,0.11,65.72,0,27.2,33.7,20.9,0.0,52.0,13.2,2611.5,6.06,UP,1,3
2026-04-01,Onion,Lasalgaon,Nashik,2414.6,2720.8,2552.4,22915.0,1,0,0.714,2552.4,2462.3,2529.1,2383.0,2596.5,0.92,7.11,58.41,0,27.3,34.2,21.5,0.0,55.0,16.9,2610.5,2.28,FLAT,2,4
2026-04-02,Onion,Lasalgaon,Nashik,2408.6,2714.1,2546.0,17929.0,1,0,0.714,2546.0,2552.4,2529.1,2383.0,2599.8,0.67,6.84,32.76,0,26.0,34.3,21.3,2.2,63.0,17.7,2610.5,2.53,UP,3,4
2026-04-03,Onion,Lasalgaon,Nashik,2470.5,2783.8,2611.5,27544.0,1,0,0.714,2611.5,2546.0,2462.3,2486.2,2502.9,6.06,5.04,44.04,0,25.6,33.4,19.6,0.0,58.0,16.4,2549.8,-2.36,FLAT,4,4
2026-04-04,Onion,Lasalgaon,Nashik,2469.5,2782.8,2610.5,32106.0,1,0,0.714,2610.5,2611.5,2552.4,2529.1,2499.8,2.28,3.22,51.67,0,24.7,30.5,19.3,0.1,62.0,16.2,2538.6,-2.75,DOWN,5,4
2026-04-06,Onion,Lasalgaon,Nashik,2412.1,2718.1,2549.8,19955.0,1,0,0.714,2549.8,2610.5,2611.5,2529.1,2368.5,-2.36,0.82,54.13,0,24.3,31.3,18.6,0.0,61.0,19.6,2635.7,3.37,UP,0,4
2026-04-07,Onion,Lasalgaon,Nashik,2401.5,2706.2,2538.6,29475.0,1,0,0.714,2538.6,2549.8,2610.5,2462.3,2459.5,-2.75,3.1,34.54,0,25.2,31.9,19.2,0.0,59.0,18.6,2626.3,3.45,UP,1,4
2026-04-08,Onion,Lasalgaon,Nashik,2514.8,2833.8,2658.4,22534.0,1,0,0.714,2658.4,2538.6,2610.5,2552.4,2383.0,1.83,4.15,45.04,0,25.6,32.4,20.9,0.1,65.0,22.6,2559.9,-3.71,DOWN,2,4
2026-04-09,Onion,Lasalgaon,Nashik,2493.4,2809.7,2635.7,19531.0,1,0,0.786,2635.7,2658.4,2549.8,2546.0,2383.0,3.37,3.52,43.39,0,26.0,32.2,20.4,0.0,55.0,15.0,2559.9,-2.88,DOWN,3,4
2026-04-10,Onion,Lasalgaon,Nashik,2484.5,2799.7,2626.3,31627.0,1,0,0.786,2626.3,2635.7,2538.6,2611.5,2486.2,3.45,0.57,44.27,0,28.3,35.4,21.0,0.0,34.0,9.9,2512.8,-4.32,DOWN,4,4
2026-04-11,Onion,Lasalgaon,Nashik,2421.7,2728.8,2559.9,31702.0,1,0,0.786,2559.9,2626.3,2658.4,2610.5,2529.1,-3.71,-1.94,47.12,0,30.1,38.5,22.8,0.0,36.0,19.2,2529.6,-1.18,FLAT,5,4
2026-04-13,Onion,Lasalgaon,Nashik,2377.1,2678.7,2512.8,30262.0,1,0,0.857,2512.8,2559.9,2626.3,2549.8,2529.1,-4.32,-1.45,55.21,0,30.2,38.0,22.5,0.0,37.0,16.7,2605.0,3.67,UP,0,4
2026-04-14,Onion,Lasalgaon,Nashik,2393.0,2696.5,2529.6,34891.0,1,0,0.857,2529.6,2512.8,2559.9,2538.6,2462.3,-1.18,-0.35,56.54,0,30.2,38.2,22.7,0.0,37.0,16.7,2739.7,8.31,UP,1,4
2026-04-15,Onion,Lasalgaon,Nashik,2447.1,2757.5,2586.8,20118.0,1,0,0.857,2586.8,2529.6,2559.9,2658.4,2552.4,1.05,-2.69,46.21,0,30.0,38.1,22.7,0.0,29.0,18.7,2751.9,6.38,UP,2,4
2026-04-16,Onion,Lasalgaon,Nashik,2464.3,2776.9,2605.0,26935.0,1,0,0.857,2605.0,2586.8,2512.8,2635.7,2546.0,3.67,-1.16,40.36,0,29.1,37.2,21.3,0.0,29.0,15.2,2751.9,5.64,UP,3,4
2026-04-17,Onion,Lasalgaon,Nashik,2591.8,2920.5,2739.7,34767.0,1,0,0.857,2739.7,2605.0,2529.6,2626.3,2611.5,8.31,4.32,75.14,0,30.0,38.0,22.0,0.0,32.0,15.9,2862.7,4.49,UP,4,4
2026-04-18,Onion,Lasalgaon,Nashik,2603.3,2933.5,2751.9,21650.0,1,0,0.857,2751.9,2739.7,2586.8,2559.9,2610.5,6.38,7.5,96.53,0,31.6,39.5,24.8,0.0,25.0,16.5,2944.0,6.98,UP,5,4
2026-04-20,Onion,Lasalgaon,Nashik,2708.1,3051.7,2862.7,34782.0,1,0,0.857,2862.7,2751.9,2739.7,2512.8,2549.8,4.49,13.92,118.01,0,31.1,38.6,24.8,0.0,31.0,16.6,2954.8,3.22,UP,0,4
2026-04-21,Onion,Lasalgaon,Nashik,2785.0,3138.3,2944.0,24924.0,1,0,0.857,2944.0,2862.7,2751.9,2529.6,2538.6,6.98,16.38,127.87,0,31.1,38.5,23.8,0.0,31.0,18.5,3003.9,2.03,FLAT,1,4
2026-04-22,Onion,Lasalgaon,Nashik,2718.0,3062.8,2873.2,27052.0,1,0,0.857,2873.2,2944.0,2751.9,2586.8,2658.4,4.41,11.07,112.24,0,31.5,38.2,25.1,0.0,28.0,17.2,3001.6,4.47,UP,2,4
2026-04-23,Onion,Lasalgaon,Nashik,2795.3,3149.9,2954.8,34056.0,1,0,0.857,2954.8,2873.2,2862.7,2605.0,2635.7,3.22,13.43,92.37,0,31.1,38.7,24.7,0.0,28.0,16.8,3001.6,1.58,FLAT,3,4
2026-04-24,Onion,Lasalgaon,Nashik,2841.7,3202.1,3003.9,30262.0,1,0,0.857,3003.9,2954.8,2944.0,2739.7,2626.3,2.03,9.64,98.46,0,31.7,38.1,25.2,0.0,28.0,17.0,3120.0,3.86,UP,4,4
2026-04-25,Onion,Lasalgaon,Nashik,2839.5,3199.7,3001.6,33330.0,1,0,0.857,3001.6,3003.9,2873.2,2751.9,2559.9,4.47,9.07,90.27,0,32.9,40.4,24.8,0.0,25.0,17.9,3099.7,3.27,UP,5,4
2026-04-27,Onion,Lasalgaon,Nashik,2951.6,3326.0,3120.0,25175.0,1,0,0.857,3120.0,3001.6,3003.9,2862.7,2512.8,3.86,8.99,75.52,0,31.7,38.7,24.9,0.0,39.0,18.1,3125.8,0.19,FLAT,0,4
2026-04-28,Onion,Lasalgaon,Nashik,2932.3,3304.2,3099.7,34992.0,1,0,0.857,3099.7,3120.0,3001.6,2944.0,2529.6,3.27,5.29,83.72,0,31.2,38.5,25.5,0.0,35.0,18.8,3176.0,2.46,FLAT,1,4
2026-04-29,Onion,Lasalgaon,Nashik,3014.6,3397.0,3186.7,23652.0,1,0,0.857,3186.7,3099.7,3001.6,2873.2,2586.8,6.17,10.91,83.55,0,30.7,37.9,24.8,0.0,34.0,19.2,3136.2,-1.58,FLAT,2,4
2026-04-30,Onion,Lasalgaon,Nashik,2957.0,3332.1,3125.8,26017.0,1,0,0.857,3125.8,3186.7,3120.0,2954.8,2605.0,0.19,5.79,74.71,0,29.1,36.5,23.1,0.0,44.0,23.1,3136.2,0.33,FLAT,3,4
2026-05-01,Onion,Lasalgaon,Nashik,3004.5,3385.6,3176.0,27829.0,1,0,0.857,3176.0,3125.8,3099.7,3003.9,2739.7,2.46,5.73,74.95,0,28.1,35.5,22.9,0.0,61.0,21.8,3246.4,2.22,FLAT,4,5
2026-05-02,Onion,Lasalgaon,Nashik,2966.8,3343.1,3136.2,16459.0,1,0,0.857,3136.2,3176.0,3186.7,3001.6,2751.9,-1.58,4.48,60.97,0,28.5,36.2,22.6,0.0,62.0,19.8,3164.5,0.9,FLAT,5,5
2026-05-04,Onion,Lasalgaon,Nashik,3071.1,3460.7,3246.4,20804.0,1,0,0.857,3246.4,3136.2,3176.0,3120.0,2862.7,2.22,4.05,48.9,0,27.9,35.3,22.4,0.0,62.0,19.7,3088.3,-4.87,DOWN,0,5
2026-05-05,Onion,Lasalgaon,Nashik,2993.6,3373.3,3164.5,25109.0,1,0,0.857,3164.5,3246.4,3136.2,3099.7,2944.0,0.9,2.09,41.58,0,28.6,35.9,22.6,0.0,60.0,16.5,3136.2,-0.89,FLAT,1,5
